Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	6/387	1.312794e-02	1.151613e-01	0	0	3.270062e+00	1.416922e+01	COL1A1;LCN2;SPP1;APOE;PTN;AGT
GO_Biological_Process_2023	Endoderm Formation (GO:0001706)	2/35	1.322798e-02	1.151613e-01	0	0	1.228633e+01	5.314356e+01	VTN;FN1
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	4/183	1.346448e-02	1.160821e-01	0	0	4.590549e+00	1.977471e+01	ALAS2;RPS27;RPLP0;APOE
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Migration (GO:0010596)	2/37	1.471109e-02	1.232401e-01	0	0	1.158309e+01	4.887084e+01	APOE;DCN
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	2/37	1.471109e-02	1.232401e-01	0	0	1.158309e+01	4.887084e+01	SPARC;APOE
GO_Biological_Process_2023	Regulation Of Cellular Component Biogenesis (GO:0044087)	2/37	1.471109e-02	1.232401e-01	0	0	1.158309e+01	4.887084e+01	APOE;GFAP
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	4/190	1.525876e-02	1.266334e-01	0	0	4.416219e+00	1.847128e+01	ALAS2;ATP1A2;B2M;TPT1
GO_Biological_Process_2023	Import Into Cell (GO:0098657)	2/38	1.547831e-02	1.266756e-01	0	0	1.126077e+01	4.693844e+01	SLC47A1;SLC6A13
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	3/105	1.574044e-02	1.266756e-01	0	0	6.003032e+00	2.492172e+01	NUPR1;APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	3/105	1.574044e-02	1.266756e-01	0	0	6.003032e+00	2.492172e+01	TIMP3;APOE;AGT
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	4/193	1.607174e-02	1.266756e-01	0	0	4.345459e+00	1.794975e+01	CD63;IGFBP2;IGFBP7;CLU
GO_Biological_Process_2023	Negative Regulation Of Mitochondrion Organization (GO:0010823)	2/39	1.626241e-02	1.266756e-01	0	0	1.095587e+01	4.512614e+01	AVP;CLU
GO_Biological_Process_2023	Odontogenesis (GO:0042476)	2/39	1.626241e-02	1.266756e-01	0	0	1.095587e+01	4.512614e+01	COL1A1;COL1A2
GO_Biological_Process_2023	Carboxylic Acid Transmembrane Transport (GO:1905039)	2/39	1.626241e-02	1.266756e-01	0	0	1.095587e+01	4.512614e+01	SLC13A3;SLC6A13
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	4/196	1.691151e-02	1.305863e-01	0	0	4.276910e+00	1.744877e+01	APOE;VIM;CLU;AGT
GO_Biological_Process_2023	Positive Regulation Of Wound Healing (GO:0090303)	2/40	1.706318e-02	1.306216e-01	0	0	1.066702e+01	4.342367e+01	FOXC2;VTN
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	3/109	1.737807e-02	1.318951e-01	0	0	5.775336e+00	2.340481e+01	COL1A1;COL3A1;COL1A2
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	3/110	1.780180e-02	1.334273e-01	0	0	5.721071e+00	2.304708e+01	COL1A1;COL3A1;COL1A2
GO_Biological_Process_2023	Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	2/41	1.788046e-02	1.334273e-01	0	0	1.039299e+01	4.182187e+01	AVP;CLU
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	7/537	1.817602e-02	1.345026e-01	0	0	2.750862e+00	1.102450e+01	IFITM1;FGFBP1;ALDH1A2;IGFBP7;NUPR1;CLU;S100A11
GO_Biological_Process_2023	Amino Acid Transmembrane Transport (GO:0003333)	2/42	1.871406e-02	1.373395e-01	0	0	1.013265e+01	4.031256e+01	SLC47A1;SLC6A13
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	2/44	2.042948e-02	1.486998e-01	0	0	9.649174e+00	3.754278e+01	APOE;VIM
